Disaster Nbr,Disaster Type,Disaster Name,State,Service Office,Declaration Dt,Declaration FY,Deadline Dt,Rec Created Dt,Declaration Type Cd
691501,1,AG SEVERE DROUGHT,SD,9040,11/29/89,1989,7/30/90,1/23/90 0:00,S
691601,1,AG SEVERE DROUGHT,MT,9040,11/29/89,1989,7/30/90,1/23/90 0:00,S
691701,1,AG DROUGHT,TX,9030,11/17/89,1989,7/17/90,1/23/90 0:00,S
691801,1,AG DROUGHT,NM,9030,11/17/89,1989,7/17/90,1/23/90 0:00,S
691901,1,AG DROUGHT,OK,9030,11/17/89,1989,7/17/90,1/23/90 0:00,S
692000,0,RIVERSIDE MILLS FIRE,RI,9010,12/29/89,1989,10/1/90,7/30/90 0:00,A
692100,0,RIVERSIDE MILLS FIRE IN CT,CT,9010,12/29/89,1989,10/1/90,1/5/90 0:00,A
692200,0,RIVERSIDE MILLS FIRE IN CT,MA,9010,12/29/89,1989,10/1/90,1/5/90 0:00,A
692300,0,TEXAS FREEZE IN DECEMBER 1989,TX,9030,1/11/90,1990,10/10/90,1/17/90 0:00,P
692401,1,FROST AND FREEZE IN NORTH CAROLINA,NC,9020,11/27/89,1989,7/27/90,4/2/90 0:00,S
692501,1,FROST AND FREEZE IN NORTH CAROLINA,SC,9020,11/27/89,1989,7/27/90,4/2/90 0:00,S
692601,1,FROST AND FREEZE IN NORTH CAROLINA,TN,9020,11/27/89,1989,7/27/90,4/18/90 0:00,S
692701,1,FROST AND FREEZE IN NORTH CAROLINA,VA,9020,11/27/89,1989,7/27/90,4/18/90 0:00,S
692800,0,FREEZE IN FLORIDA CITRUS AREA,FL,9020,2/16/90,1990,10/16/90,3/8/90 0:00,P
692901,1,DROUGHT IN WYOMING,WY,9040,11/30/89,1989,7/30/90,9/21/90 0:00,S
693001,1,DROUGHT IN WYOMING,CO,9040,11/30/89,1989,7/30/90,9/21/90 0:00,S
693101,1,DROUGHT IN WYOMING,MT,9040,11/30/89,1989,7/30/90,9/21/90 0:00,S
693201,1,DROUGHT IN WYOMING,NE,9040,11/30/89,1989,7/30/90,9/21/90 0:00,S
693301,1,SOUTH DAKOTS DROUGHT,SD,9040,1/18/90,1990,7/30/90,5/24/90 0:00,S
693401,1,DROUGHT IN ILLINOIS,IL,9020,12/4/89,1989,8/6/90,5/23/90 0:00,S
693701,1,DROUGHT IN OK,OK,9030,12/6/89,1989,8/6/90,5/9/90 0:00,S
693801,1,DROUGHT IN OK,KS,9030,12/6/89,1989,8/6/90,5/9/90 0:00,S
693901,1,DROUGHT IN OK,TX,9030,12/6/89,1989,8/6/90,5/9/90 0:00,S
694001,1,DELAWARE FLOODING,DE,9020,11/6/89,1989,7/6/90,4/2/90 0:00,S
694101,1,DELAWARE FLOODING,NJ,9010,11/6/89,1989,7/6/90,4/2/90 0:00,S
694701,1,ADVERSEE WEATHER CONDITIONS,NE,9030,12/14/89,1989,8/14/90,5/17/90 0:00,S
694801,1,ADVERSEE WEATHER CONDITIONS,CO,9040,12/14/89,1989,8/14/90,5/17/90 0:00,S
694901,1,ADVERSEE WEATHER CONDITIONS,IA,9030,12/14/89,1989,8/14/90,5/17/90 0:00,S
695001,1,ADVERSEE WEATHER CONDITIONS,KS,9030,12/14/89,1989,8/14/90,5/17/90 0:00,S
695101,1,ADVERSEE WEATHER CONDITIONS,MO,9030,12/14/89,1989,8/14/90,5/17/90 0:00,S
695201,1,ADVERSE  WEATHER CONDITIONS,SD,9040,12/14/89,1989,8/14/90,5/17/90 0:00,S
695400,0,LEWIS COUNTY FLOODS,WA,9040,1/23/90,1990,10/18/90,1/26/90 0:00,P
695500,0,VALDEZ OIL SPILL IN ALASKA,OR,9040,1/25/90,1990,5/5/90,5/7/90 0:00,A
695600,0,CHOCTAWAATCHEE BAY BRIDGE DAMAGE,FL,9020,1/25/90,1990,10/25/90,4/3/90 0:00,A
695901,1,AG\RAINFALL,ID,9040,12/28/89,1989,8/28/90,9/13/91 0:00,S
696001,1,AG\RAINFALL/IDAHO,MT,9040,12/28/89,1989,8/28/90,9/13/91 0:00,S
696101,1,AG\RAINFALL/IDAHO,WA,9040,12/28/89,1989,8/28/90,9/13/91 0:00,S
696401,1,DROUGHT,KS,9030,1/4/90,1990,9/4/90,4/24/90 0:00,S
696701,1,NEBRASKA DROUGHT & FLOODING,NE,9030,1/4/90,1990,9/4/90,9/7/90 0:00,S
697201,1,DROUGHT,MO,9030,1/12/90,1990,9/12/90,3/29/90 0:00,S
697301,1,DROUGHT,MO,9030,1/12/90,1990,9/12/90,3/29/90 0:00,S
697401,1,DROUGHT,IA,9030,1/12/90,1990,9/12/90,3/29/90 0:00,S
697501,1,DROUGHT,KS,9030,1/12/90,1990,9/12/90,3/29/90 0:00,S
697601,1,DROUGHT,NE,9030,1/12/90,1990,9/12/90,3/29/90 0:00,S
697701,1,LOUISIANA FREEZE IN DEC`89,LA,9030,2/6/90,1990,11/6/90,3/16/90 0:00,A
697800,0,LOUISANA FREEZE,MS,9020,2/6/90,1990,11/6/90,4/3/90 0:00,A
697900,0,LOUISANA FREEZE,TX,9030,2/6/90,1990,11/6/90,3/16/90 0:00,A
698000,0,FIRE ON VERNON ST HARRISBURG,PA,9020,2/12/90,1990,11/19/90,3/8/90 0:00,A
698100,0,FLOODING IN LIVINGSTON WASHINGTON,LA,9030,2/14/90,1990,11/13/90,3/6/90 0:00,A
698200,0,FLOODING MISSISSIPPI,MS,9020,2/13/90,1990,11/13/90,6/11/90 0:00,A
698300,0,TORNADO ST CLAIR COUNTY,AL,9020,2/13/90,1990,11/13/90,3/8/90 0:00,A
698400,0,HURRICANE OFA IN AM. SAMOA,AS,9040,2/9/90,1990,11/9/90,3/28/90 0:00,P
698500,0,FIRE IN CONDOS IN BOULDER,CO,9040,2/20/90,1990,11/20/90,3/8/90 0:00,A
698801,1,EXCESSIVE RAINFALL IN SD,MT,9040,2/22/90,1990,9/18/90,5/24/90 0:00,S
699001,1,IOWA DROUGHT,IA,9030,1/26/90,1990,9/26/90,4/16/90 0:00,S
699101,1,DROUGHT IN IOWA,IL,9020,1/26/90,1990,9/26/90,7/23/90 0:00,S
699201,1,DROUGHT IN IOWA,MN,9020,1/26/90,1990,9/26/90,8/24/90 0:00,S
699301,1,DROUGHT IN IOWA,MO,9030,1/26/90,1990,9/26/90,8/24/90 0:00,S
699401,1,DROUGHT IN IOWA,NE,9030,1/26/90,1990,9/26/90,8/24/90 0:00,S
699501,1,DROUGHT IN IOWA,SD,9040,1/26/90,1990,9/26/90,8/24/90 0:00,S
699601,1,DROUGHT IN IOWA,WI,9020,1/26/90,1990,9/26/90,8/24/90 0:00,S
699701,1,SEVERE FREEZING CONDITIONS IN FLA,FL,9020,1/26/90,1990,9/26/90,4/2/90 0:00,S
699801,1,SEVERE DROUGHT,SD,9040,2/22/90,1990,9/26/90,6/13/90 0:00,S
699901,1,AG/DROUGHT/SD,MT,9040,1/26/90,1990,9/26/90,10/10/90 0:00,S
700001,1,AG/DROUGHT/SD,NE,9030,1/26/90,1990,9/26/90,10/10/90 0:00,S
700101,1,AG/DROUGHT/SD,ND,9040,1/26/90,1990,9/26/90,10/10/90 0:00,S
700201,1,AG/DROUGHT/SD,WY,9040,1/26/90,1990,9/26/90,10/10/90 0:00,S
700301,1,AG/DROUGHT/MT,MT,9040,1/30/90,1990,10/1/90,10/12/90 0:00,S
700401,1,SEC AG DROUGHT,UT,9040,1/30/90,1990,10/1/90,9/11/90 0:00,S
700501,1,DROUGHT IN  ARIZONA,AZ,9040,2/22/90,1990,10/1/90,6/6/90 0:00,S
700601,1,DROUGHT IN  COLORADO,CO,9040,2/22/90,1990,10/1/90,6/6/90 0:00,S
700701,1,DROUGHT IN  IDAHO,ID,9040,2/22/90,1990,10/1/90,6/6/90 0:00,S
700801,1,DROUGHT IN  NEVADA,NV,9040,2/22/90,1990,10/1/90,6/6/90 0:00,S
700901,1,SEC AG DROUGHT,NM,9040,1/30/90,1990,10/1/90,9/11/90 0:00,S
701001,1,DROUGHT IN  WYOMING,WY,9040,2/22/90,1990,10/1/90,6/6/90 0:00,S
701101,1,AG/RAIN/FLOOD/AR,AR,9030,1/30/90,1990,10/1/90,10/12/90 0:00,S
701201,1,EXCESSIVE RAIN & FLOODING,LA,9030,1/30/90,1990,10/1/90,7/5/90 0:00,S
701301,1,EXCESSIVE RAIN & FLOODING,MS,9020,1/30/90,1990,10/1/90,7/5/90 0:00,S
701401,1,EXCESSIVE RAIN & FLOODING,OK,9030,1/30/90,1990,10/1/90,7/5/90 0:00,S
701501,1,EXCESSIVE RAIN & FLOODING,TX,9030,1/30/90,1990,10/1/90,7/5/90 0:00,S
701601,1,AG/FREEZE/AR,AR,9030,1/30/90,1990,10/1/90,10/12/90 0:00,S
701701,1,AG/FREEZE/AR,MS,9020,1/30/90,1990,10/1/90,10/12/90 0:00,S
701801,1,AG/FREEZE/AR,MO,9030,1/30/90,1990,10/1/90,10/12/90 0:00,S
701900,0,STORMS AND TORNADOES IN ALABAMA,AL,9020,2/17/90,1990,11/20/90,3/9/90 0:00,P
702101,1,"  TEXAS AG DROUGHT, FREEZE AND HAIL",TX,9030,1/20/90,1990,10/1/90,5/15/90 0:00,S
702201,1,"  TEXAS AG DROUGHT, FREEZE AND HAIL",NM,9030,1/20/90,1990,10/1/90,5/15/90 0:00,S
702300,0,SEVERE STORMS AND TORNADO,GA,9020,2/28/90,1990,11/23/90,3/9/90 0:00,P
702400,0,TENNESSEE STORMS AND FLOODING,TN,9020,2/27/90,1990,11/27/90,3/26/90 0:00,P
702600,0,MISSISSIPPI FLOODS AND TORNADO,MS,9020,2/28/90,1990,11/28/90,3/26/90 0:00,P
702700,0,MISSISSIPPI FLOOD AND TORNADO,AR,9030,2/28/90,1990,11/28/90,3/26/90 0:00,P
702800,0,MISSISSIPPI FLOOD AND TORNADO,LA,9030,2/28/90,1990,11/28/90,3/26/90 0:00,P
702900,0,TEXAS DECEMBER FREEZE,TX,9030,3/8/90,1990,12/10/90,3/28/90 0:00,S
703000,0,EXCESSIIVE RAINFALL AND FLOODING,TN,9020,3/20/90,1990,10/12/90,3/28/90 0:00,A
703100,0,EXCESSIIVE RAINFALL AND FLOODING,AL,9020,3/20/90,1990,10/12/90,3/28/90 0:00,S
703300,0,TENN FLOODS IN MISSISSIPPI,MS,9020,3/20/90,1990,10/12/90,3/28/90 0:00,S
703400,0,TENN FLOODS IN GEORGIA,GA,9020,3/20/90,1990,10/12/90,3/28/90 0:00,S
703501,1,HIGHG WINDS & RAIN,VA,9020,3/20/90,1990,10/9/90,3/28/90 0:00,S
703600,0,HIGH WINDS & RAIN FROM HURRICANR HG,NC,9020,2/9/90,1990,10/9/90,3/29/90 0:00,S
703700,0,DROUGHT IN TEXAS,TX,9030,3/20/90,1990,10/12/90,3/28/90 0:00,S
703801,1,FREEZE LOUISIANA,LA,9030,3/8/90,1990,11/8/90,6/11/90 0:00,S
703901,1,FREEZE MISSISSIPPI,MS,9030,3/8/90,1990,11/8/90,6/11/90 0:00,S
704100,0,LOS ANGELES EARTHQUAKE,CA,9040,3/20/90,1990,12/21/90,11/19/90 0:00,A
704200,0,ELBA FLOOD,AL,9020,3/21/90,1990,12/21/91,4/12/90 0:00,P
704301,1,DROUGHT IN NEW MEXICO,NM,9030,3/26/90,1990,9/22/90,6/21/90 0:00,S
704401,1,DROUGHT IN NEW MEXICO,CO,9040,3/26/90,1990,9/22/90,6/21/90 0:00,S
704501,1,DROUGHT IN NEW MEXICO,OK,9040,3/26/90,1990,9/22/90,6/21/90 0:00,S
704601,1,DROUGHT IN NEW MEXICO,TX,9030,3/26/90,1990,9/22/90,6/21/90 0:00,S
704700,0,ELBA FLOODING IN FLORIDA,FL,9020,4/3/90,1990,1/3/91,4/24/90 0:00,P
704800,0,ELBA FLOOD IN LOWER ALABAMA,GA,9020,3/21/90,1990,12/21/90,4/12/90 0:00,P
704900,0,ELBA FLOOD IN LOWER ALABAMA,MS,9020,3/21/90,1990,12/21/90,4/12/90 0:00,P
705000,0,HEAVY RAINFALL AND FLOODING IN MS,MS,9020,4/9/90,1990,1/9/91,4/12/90 0:00,A
705100,0,HEAVY RAINFALL AND FLOODING IN MS,AL,9020,4/9/90,1990,1/9/91,9/27/90 0:00,A
705200,0,HEAVY RAINFALL AND FLOODING IN MS,LA,9020,4/9/90,1990,1/9/91,9/27/90 0:00,A
705300,0,FREEZE IN DECEMBER,GA,9020,3/28/90,1990,1/9/91,9/27/90 0:00,A
705401,1,FREEZE IN GEORGIA,SC,9020,4/9/90,1990,1/9/91,7/17/90 0:00,S
705500,0,FLORIDA FREEZE,FL,9020,4/9/90,1990,1/9/91,9/27/90 0:00,A
705600,0,HARVEY COUNTY TORNADO KANSAS,KS,9030,4/10/90,1990,1/9/91,4/12/90 0:00,A
705700,0,SEVERE WINTER STORM BUTTE CNTY,CA,9040,4/12/90,1990,1/14/91,4/30/90 0:00,A
705801,1,AG/FREEZE/AZ,AZ,9040,3/2/90,1990,11/2/90,10/12/90 0:00,S
705901,1,AG/RAIN/FROST/SNOW/NC,NC,9020,3/28/90,1990,11/28/90,10/12/90 0:00,S
706000,0,TX FLOODING,TX,9030,4/30/90,1990,1/30/91,10/12/90 0:00,A
706100,0,OKLAHOMA SHATTUCK TORNADOE,OK,9030,5/3/90,1990,2/4/91,5/22/90 0:00,A
706200,0,OKLAHOMA SHATTUCK TORNADO,TX,9030,5/3/90,1990,2/4/91,5/22/90 0:00,A
706300,0,TEXAS FLOODS AND TORNADOES,TX,9030,5/2/90,1990,2/4/91,5/15/90 0:00,P
706400,0,OKLA FLOODING,OK,9030,5/18/90,1990,2/19/91,6/6/90 0:00,P
706500,0,FLOODING IN ARKANSAS,AR,9030,5/15/90,1990,2/19/91,5/30/90 0:00,P
706700,0,KILAUEA VOLVANO ERUPTION,HI,9040,5/18/90,1990,2/19/91,6/26/90 0:00,P
706800,0,MICHIGAN FOREST FIRE,MI,9020,5/23/90,1990,2/25/91,6/22/90 0:00,A
706900,0,TORNADO IN LEE,NC,9020,5/23/90,1990,2/25/91,6/22/90 0:00,A
707000,0,FIRE IN BUCKS COUNTY,PA,9020,5/30/90,1990,2/28/91,6/11/90 0:00,A
707100,0,"  BUCKS COUNTY, PA FIRE",NJ,9010,5/30/90,1990,2/28/91,8/14/90 0:00,A
707200,0,FLOODING IN MISSOURI,MO,9030,5/18/90,1990,2/19/91,5/30/90 0:00,P
707300,0,FLOODING IN MISSOURI AND KANSAS,KS,9030,5/18/90,1990,2/19/91,6/11/90 0:00,P
707400,0,IOWA FLOODING,IA,9030,5/26/90,1990,2/26/91,6/5/90 0:00,P
707800,0,TORNADO AND FLOOD,IN,9020,4/4/90,1990,3/4/91,6/15/90 0:00,P
707900,0,TORNADO AND FLOOD INDIANA,IL,9020,4/4/90,1990,3/4/91,6/15/90 0:00,P
708000,0,IND  FLOOD/TORNADOES,KY,9020,6/12/90,1990,3/4/91,10/12/90 0:00,A
708100,0,TORNADO & FLOOD ATHENS OHIO,OH,9020,6/6/90,1990,3/6/91,9/19/90 0:00,P
708200,0,FLOOD IN BOOKS CNTY,WV,9020,7/13/90,1990,4/15/91,8/13/90 0:00,A
708300,0,SC EXTREME COLD,SC,9020,8/23/90,1990,5/23/91,10/2/90 0:00,A
708400,0,SC EXTREME COLD,GA,9020,8/23/90,1990,5/23/91,10/2/90 0:00,A
708500,0,FLORIDA FREEZE,FL,9020,6/26/90,1990,3/26/91,8/14/90 0:00,A
708600,0,ILLINOIS FLOODING,IL,9020,6/22/90,1990,3/22/91,7/17/90 0:00,P
708700,0,TORNADO ARAPAHOE,CO,9040,6/26/90,1990,3/26/91,7/6/90 0:00,A
708800,0,CA WILDLAND FIRES,CA,9040,6/30/90,1990,4/1/91,7/11/90 0:00,P
709000,0,NEBRASKA FLOODING,NE,9030,7/4/90,1990,4/4/91,7/17/90 0:00,P
709100,0,CA WILDFIRES,NV,9040,7/9/90,1990,4/1/91,10/12/90 0:00,A
709200,0,CA WILDFIRES,AZ,9040,7/9/90,1990,4/1/91,10/12/90 0:00,A
709300,0,"  FLOOD IN BOOKS CNTY, WV",PA,9020,7/13/90,1990,4/15/91,8/13/90 0:00,A
709400,0,HANOVER TOWNSHIP WINDS,IL,9020,7/16/90,1990,4/16/91,8/14/90 0:00,A
709500,0,HANOVER TOWNSHIP WINDS,IN,9020,7/16/90,1990,4/16/91,8/14/90 0:00,A
709600,0,WISCONSIN FLOODING,WI,9020,7/13/90,1990,4/15/91,7/30/90 0:00,P
709700,0,WISCONSIN FLOODING,MN,9020,7/13/90,1990,4/15/91,7/30/90 0:00,P
709801,1,AG/FREEZE/IL,IL,9020,6/15/90,1990,2/15/91,10/9/90 0:00,S
709901,1,AG/FREEZE/IL,IN,9020,6/15/90,1990,2/15/91,10/9/90 0:00,S
710001,1,AG/FREEZE/IL,MO,9030,6/15/90,1990,2/15/91,10/9/90 0:00,S
710200,0,MS FLOODING,MS,9020,7/31/90,1990,5/1/91,8/14/90 0:00,A
710300,0,MS FLOODING,LA,9030,7/31/90,1990,5/1/91,8/14/90 0:00,A
710400,0,SEDGWICK CTY TORNADO,KS,9030,8/2/90,1990,5/2/91,8/13/90 0:00,A
710501,1,AG/FREEZE/SC,SC,9020,7/16/90,1990,3/18/91,10/9/90 0:00,S
710601,1,AG/FREEZE/SC,GA,9020,7/16/90,1990,3/18/91,10/9/90 0:00,S
710701,1,AG/FREEZE/WV,WV,9020,7/31/90,1990,4/1/91,10/9/90 0:00,S
710801,1,AG/FREEZE/WV,MD,9020,7/31/90,1990,4/1/91,10/9/90 0:00,S
710901,1,AG/FREEZE/WV,VA,9020,7/31/90,1990,4/1/91,10/9/90 0:00,S
711001,1,FLOODING & SEVERE RAIN MOBILE,AL,9020,8/23/90,1990,5/23/91,9/21/90 0:00,S
711100,0,AL FRESH WATER RUNOFF,MS,9020,8/23/90,1990,5/23/91,10/2/90 0:00,A
711200,0,PUTNAM COUNTY FIRE,NY,9010,8/27/90,1990,5/28/91,10/2/90 0:00,A
711300,0,PUTNAM COUNTY FIRE,CT,9010,8/27/90,1990,5/28/91,10/2/90 0:00,A
711400,0,WOOD COUNTY FLOODING,WV,9020,8/31/90,1990,5/31/91,10/2/90 0:00,A
711500,0,WOOD COUNTY FLOODING,OH,9020,8/31/90,1990,5/31/91,10/2/90 0:00,A
711600,0,"  PLAINFIELD, IL TORNADOES",IL,9020,8/29/90,1990,5/29/91,9/11/90 0:00,P
711700,0,WILL COUNTY TORNADOES,IN,9020,8/29/90,1990,5/29/91,10/2/90 0:00,P
711800,0,PIKE COUNTY FLOODING,OH,9020,8/31/90,1990,5/31/91,10/2/90 0:00,A
711900,0,SEVERE STORM AND FLOODING,WI,9020,8/30/90,1990,5/30/91,9/25/90 0:00,P
712000,0,FLOOD IN FULTON COUNTY,IN,9020,9/7/90,1990,6/7/91,10/2/90 0:00,A
712100,0,INDIANA  FLOODING,IL,9020,9/7/90,1990,6/7/91,10/2/90 0:00,A
712200,0,NC FIRE/EXPLOSION,NC,9020,9/7/90,1990,6/7/91,10/12/90 0:00,A
712300,0,NC FIRE/EXPLOSION,SC,9020,9/7/90,1990,6/7/91,10/12/90 0:00,A
712400,0,FLOODING IN BLACKHAWK IOWA,IA,9030,9/6/90,1990,6/6/91,9/18/90 0:00,P
712500,0,IA FLOODING,WI,9020,9/11/90,1990,6/6/91,10/12/90 0:00,A
712600,0,IA FLOODING,MO,9030,9/11/90,1990,6/6/91,10/12/90 0:00,A
712700,0,IA FLOODING,NE,9030,9/11/90,1990,6/6/91,10/12/90 0:00,A
712800,0,DMT CTY FLOODING,TX,9030,9/13/90,1990,6/13/91,10/12/90 0:00,A
712901,1,AG/FREEZE/TX,TX,9030,8/13/90,1990,4/15/91,10/9/90 0:00,S
713000,0,TN HAILSTORMS,TN,9020,9/14/90,1990,6/14/91,10/12/90 0:00,A
713100,0,BROOKE CTY FLOODING,WV,9020,9/14/90,1990,6/14/91,10/12/90 0:00,A
713200,0,BROOKE CTY FLOODING,OH,9020,9/14/90,1990,6/14/91,10/12/90 0:00,A
713300,0,BROOKE CTY FLOODING,PA,9020,9/14/90,1990,6/14/91,10/12/90 0:00,A
713400,0,IOWA FLOODING,MN,9020,9/19/90,1990,6/6/91,10/12/90 0:00,A
713501,1,AG/RAIN/FROST/FREEZE/MI,MI,9020,8/28/90,1990,4/29/91,10/12/90 0:00,S
713601,1,AG/FREEZE/CO,CO,9040,8/31/90,1990,5/1/91,10/12/90 0:00,S
713700,0,WI TORNADOES,WI,9020,9/24/90,1990,6/24/91,10/12/90 0:00,A
713800,0,WI TORNADOES,MN,9020,9/24/90,1990,6/24/91,10/12/90 0:00,A
713901,1,AG/RAIN/FREEZE/NY,NY,9010,9/7/90,1990,5/7/91,10/12/90 0:00,S
714001,1,AG/DROUGHT/OR,OR,9040,9/14/90,1990,5/14/91,10/12/90 0:00,S
714101,1,AG/DROUGHT/TX,TX,9030,9/20/90,1990,5/20/91,10/12/90 0:00,S
714201,1,AG/DROUGHT/MT,MT,9040,9/21/90,1990,5/21/91,10/12/90 0:00,S
714301,1,AG/DROUGHT/MT,ND,9040,9/21/90,1990,5/21/91,10/12/90 0:00,S
714401,1,AG/DROUGHT/MT,SD,9040,9/21/90,1990,5/21/91,10/12/90 0:00,S
714500,0,CA WILDFIRES,CA,9040,10/5/90,1990,7/5/91,10/12/90 0:00,A
714601,1,AG/FLOODING/MS,MS,9020,10/1/90,1990,6/3/91,11/23/90 0:00,S
714701,1,AG/FLOODING/MS,AR,9030,10/1/90,1990,6/3/91,11/23/90 0:00,S
714801,1,AG/FLOODING/MS,LA,9030,10/1/90,1990,6/3/91,11/23/90 0:00,S
714901,1,AG/FROST & DROUGHT/UT,UT,9040,9/28/90,1990,5/28/91,11/23/90 0:00,S
715001,1,AG/FROST & FREEZE/VA,VA,9020,9/28/90,1990,5/28/91,11/23/90 0:00,S
715100,0,AZ MONSOON,AZ,9040,10/22/90,1990,7/22/91,11/6/90 0:00,A
715200,0,AZ MONSOON,UT,9040,10/22/90,1990,7/22/91,11/6/90 0:00,A
715300,0,PORTSMOUTH FLOODING,VA,9020,10/23/90,1990,7/23/91,11/6/90 0:00,A
715400,0,GA STORMS,GA,9020,10/19/90,1990,7/19/91,11/6/90 0:00,P
715500,0,GA STORMS,SC,9020,10/19/90,1990,7/19/91,11/6/90 0:00,P
715600,0,REISTERSTOWN TORNADO,MD,9020,10/23/90,1990,7/23/91,11/6/90 0:00,A
715700,0,REISTERSTOWN TORNADO,PA,9020,10/23/90,1990,7/23/91,11/6/90 0:00,A
715800,0,SC STORMS,SC,9020,10/22/90,1990,7/22/91,11/6/90 0:00,P
715900,0,SC STORMS,NC,9020,10/22/90,1990,7/22/91,11/6/90 0:00,P
716000,0,RAMSEY CTY FIRE,MN,9020,11/1/90,1990,8/1/91,11/6/90 0:00,A
716101,1,AG/FREEZE/NJ,NJ,9010,10/9/90,1990,6/10/91,11/23/90 0:00,S
716201,1,AG/FREEZE/NJ,DE,9010,10/9/90,1990,6/10/91,11/23/90 0:00,S
716301,1,AG/FREEZE/NJ,PA,9020,10/9/90,1990,6/10/91,11/23/90 0:00,S
716401,1,AG/DROUGHT/TX,TX,9030,10/16/90,1990,6/17/91,11/23/90 0:00,S
716501,1,AG/DROUGHT/CA,CA,9040,10/17/90,1990,6/17/91,11/23/90 0:00,S
716601,1,AG/DROUGHT/GA,GA,9020,10/18/90,1990,6/18/91,11/23/90 0:00,S
716701,1,AG/DROUGHT/GA,AL,9020,10/18/90,1990,6/18/91,11/23/90 0:00,S
716801,1,AG/DROUGHT/GA,FL,9020,10/18/90,1990,6/18/91,11/23/90 0:00,S
716901,1,AG/DROUGHT/GA,SC,9020,10/18/90,1990,6/18/91,11/23/90 0:00,S
717000,0,HATTERAS BRIDGE COLLAPSE,NC,9020,11/8/90,1990,8/8/91,12/10/90 0:00,A
717100,0,MTLAKE TEERRACE FIRES,WA,9040,11/21/90,1990,8/21/91,12/10/90 0:00,A
717201,1,AG/CA RAINS,CA,9040,10/31/90,1990,7/1/91,2/2/91 0:00,S
717301,1,AG/CA RAINS,NV,9040,10/31/90,1990,7/1/91,2/2/91 0:00,S
717401,1,AG/ DROUGHT,SD,9040,11/1/90,1990,7/1/91,2/2/91 0:00,S
717501,1,SD AG/DROUGHT,ND,9040,11/1/90,1990,7/1/91,2/2/91 0:00,S
717601,1,OH RAINFALL,OH,9020,11/1/90,1990,7/1/91,2/2/91 0:00,S
717701,1,OH RAINFALL,IN,9020,11/1/90,1990,7/1/91,2/2/91 0:00,S
717801,1,OH RAINFALL,KY,9020,11/1/90,1990,7/1/91,2/2/91 0:00,S
717901,1,OH RAINFALL,WV,9020,11/1/90,1990,7/1/91,2/2/91 0:00,S
718001,1,AL DROUGHT,AL,9020,11/6/90,1990,7/8/91,2/2/91 0:00,S
718101,1,AL DROUGHT,FL,9020,11/6/90,1990,7/8/91,2/2/91 0:00,S
718201,1,AL DROUGHT,GA,9020,11/6/90,1990,7/8/91,2/2/91 0:00,S
718301,1,AL DROUGHT,MS,9020,11/6/90,1990,7/8/91,2/2/91 0:00,S
718401,1,AL DROUGHT,TN,9020,11/6/90,1990,7/8/91,2/2/91 0:00,S
718501,1,MS FREEZE,MS,9020,11/5/90,1990,7/5/91,2/2/91 0:00,S
718601,1,MS FREEZE,AL,9020,11/5/90,1990,7/5/91,2/2/91 0:00,S
718701,1,MS FREEZE,AR,9030,11/5/90,1990,7/5/91,2/2/91 0:00,S
718801,1,MS FREEZE,LA,9030,11/5/90,1990,7/5/91,2/2/91 0:00,S
718901,1,MS FREEZE,TN,9020,11/5/90,1990,7/5/91,2/2/91 0:00,S
719001,1,LA RAIN/FLOOD,LA,9030,11/5/90,1990,7/5/91,2/2/91 0:00,S
719101,1,LA RAIN/FLOOD,AR,9030,11/5/90,1990,7/5/91,2/2/91 0:00,S
719201,1,LA RAIN/FLOOD,MS,9020,11/5/90,1990,7/5/91,2/2/91 0:00,S
719301,1,LA RAIN/FLOOD,TX,9030,11/5/90,1990,7/5/91,2/2/91 0:00,S
719400,0,WA FLOODING,WA,9040,11/26/90,1990,8/26/91,1/8/91 0:00,P
719500,0,PALAU TYPHOON,PW,9040,11/28/90,1990,8/28/91,12/10/90 0:00,P
719600,0,INDIANA FLOODS,IN,9020,12/6/90,1990,9/6/91,12/27/90 0:00,P
719700,0,INDIANA FLOODS,IL,9020,12/6/90,1990,9/6/91,12/27/90 0:00,A
719801,1,MS DROUGHT,MS,9020,11/21/90,1990,7/22/91,2/2/91 0:00,S
719901,1,MS DROUGHT,AL,9020,11/21/90,1990,7/22/91,2/2/91 0:00,S
720001,1,MS DROUGHT,AR,9030,11/21/90,1990,7/22/91,2/2/91 0:00,S
720101,1,MS DROUGHT,LA,9030,11/21/90,1990,7/22/91,2/2/91 0:00,S
720201,1,MS DROUGHT,TN,9020,11/21/90,1990,7/22/91,2/2/91 0:00,S
720301,1,CO DROUGHT,CO,9040,11/28/90,1990,7/29/91,2/2/91 0:00,S
720401,1,CO DROUGHT,UT,9040,11/28/90,1990,7/29/91,2/2/91 0:00,S
720501,1,CA RAINS,CA,9040,10/31/90,1990,7/1/91,2/2/91 0:00,S
720601,1,ID DROUGHT,ID,9040,11/29/90,1990,7/29/91,2/2/91 0:00,S
720700,0,TYPHOON OWEN (TRUK/YAP),FM,9040,12/14/90,1990,6/16/91,12/27/90 0:00,P
720801,1,MT DROUGHT,MT,9040,12/3/90,1990,8/5/91,2/2/91 0:00,S
720901,1,MT DROUGHT,SD,9040,12/3/90,1990,8/5/91,2/2/91 0:00,S
721001,1,MT DROUGHT,WY,9040,12/3/90,1990,8/5/91,2/2/91 0:00,S
